id,handle,Tweet,is_retweet
6.92E+17,realDonaldTrump,"""@jdenino1: @DavidWohl  @realDonaldTrump https://t.co/RqMSSbfB0J   BECK wanted to commit suicide after @ss surgery, clearly is unbalanced!""",FALSE
6.92E+17,realDonaldTrump,"Thank you - Farmington, New Hampshire! #FITN #Trump2016 https://t.co/bJ9Z3qZBQu",FALSE
6.92E+17,realDonaldTrump,Just landed in New Hampshire. Will be at the venue shortly. #FITN,FALSE
6.92E+17,realDonaldTrump,"""@realDonaldTrump &amp; @HillaryClinton leading POLLS w/ one week until #IowaCaucus ...MORE on the 2016 elections TONIGHT on @FoxBusiness 7PM""",FALSE
6.92E+17,realDonaldTrump,Phyllis Schlafly’s Eagle Forum: ‘National Review Will Be Defunct In The Next Year’ https://t.co/S7QmDkv2sg,FALSE
6.92E+17,realDonaldTrump,Leaving now for New Hampshire. Big crowd- looking forward to it! #FITN,FALSE
6.92E+17,realDonaldTrump,Cruz lies are almost as bad as Jeb's. These politicians will do anything to stay at the trough!,FALSE
6.92E+17,realDonaldTrump,Cruz going down fast in recent polls- dropping like a rock. Lies never work!,FALSE
6.92E+17,realDonaldTrump,Ted Cruz is a nervous wreck. He is making reckless charges not caring for the truth! His poll #'s are way down!,FALSE
6.92E+17,realDonaldTrump,I will be on @CNNSitRoom with @wolfblitzer from 5-7pm est. on @CNN.,FALSE
6.92E+17,realDonaldTrump,I will be on Morning's with Maria on the Fox Business Network tomorrow during the 7am and 8am ET hours.,FALSE
6.92E+17,realDonaldTrump,"Find out where to #VoteTrump on caucus night in Iowa on 2/1/16!
#IACaucus #FITN #Trump2016 
https://t.co/xd9iG0uh4l https://t.co/ocIpo2DInT",FALSE
6.92E+17,realDonaldTrump,Obama's deal vs. Trump's deals- https://t.co/UpQ3LkUUpm,FALSE
6.92E+17,realDonaldTrump,"RUMSFELD: Trump ""has a touched a nerve in our country...in a way that most politicians have not been able to do."" - https://t.co/wmM0exN2X5",TRUE
6.92E+17,realDonaldTrump,#NewYork tromps #Jonas. Day after storm of the century the big city is up and running unlike others in the northeast. Must be #NewYorkValues,TRUE
6.92E+17,realDonaldTrump,"Join us in Iowa, tomorrow! #IACaucus #Trump2016 #MakeAmericaGreatAgain 
3:00pm: https://t.co/cWQKRAgqfX 
7:30pm: https://t.co/v2Ejh0TweS",FALSE
6.92E+17,realDonaldTrump,I will be on The Situation Room with @wolfblitzer from 5-7pm est on CNN,FALSE
6.92E+17,realDonaldTrump,"I want to win for the people of this great country. The only people I will owe are the voters. #Trump2016 
Video: https://t.co/rx7aOQqN7y",FALSE
6.92E+17,realDonaldTrump,"IPSOS/REUTERS POLL
Thank you! #Trump2016 
#MakeAmericaGreatAgain https://t.co/sbzp75EPSq",FALSE
6.92E+17,realDonaldTrump,"It's time for Ted Cruz to either settle his problem with the FACT that he was born in Canada and was a citizen of Canada, or get out of race",FALSE
6.91E+17,realDonaldTrump,"""@Rketeltas: Rubio isn't experienced enough to be Commander in Chief. Rubio is a carbon copy of Obama. We need a true leader Vote Trump""",FALSE
6.91E+17,realDonaldTrump,"""@red77angelluis: @realDonaldTrump @NeilTurner_ @YouTube LET'S GET TRUMP!! GO TRUMP!! USA!USA!""",FALSE
6.91E+17,realDonaldTrump,"""@MrJuuon: #WeAreBernie will be overtaken by #WeWantTrump. We are superior and have more supporters. #makeamericagreatagain #trump.""",FALSE
6.91E+17,realDonaldTrump,"""@Knight276:  @C4Constitution trump right again #With_Cruz_you_lose! Nobody supports Canuck Cruz #MakeAmericaGreatAgain  #trump2016",FALSE
6.91E+17,realDonaldTrump,"""@Tuggers56: @PMgeezer Hillary is so afraid of him. The GOP is afraid of him. The American people embrace him! Let's elect him,  DonaldTrump",FALSE
6.91E+17,realDonaldTrump,"""@JoeNBC: From Canada to Goldman Sachs to the kitchen sink, Trump has picked Cruz apart for 2 weeks. https://t.co/hkhTx4r6SC""",FALSE
6.91E+17,realDonaldTrump,Trump +15 on Cruz in 2 weeks. Cruz may look back and ask why he ever attacked Trump. DT has killed him ever since.  https://t.co/KJj5VhwlnF,TRUE
6.91E+17,realDonaldTrump,"""@MaryAnn1942: @realDonaldTrump @CBSNews ... You are like Superman, everywhere! But I'm keeping up.  Great!",FALSE
6.91E+17,realDonaldTrump,"""@M0ther0f2kids: @meetthepress @NBCNews @clewandowski Everyone B smart! U know deep down Trump is the ONLY 1 able to best LEAD""",FALSE
6.91E+17,realDonaldTrump,"""@NeilTurner_: @realDonaldTrump https://t.co/uvn95NSIaA It's time we take America back! No more puppet presidents! #VoteTrump"" So true!",FALSE
6.91E+17,realDonaldTrump,"""@keksec__org: @realDonaldTrump You said it best! #MakeAmericaGreatAgain https://t.co/z6R6r2gpyK""",FALSE
6.91E+17,realDonaldTrump,"Fox News Poll
Thank you, New Hampshire! #FITN
#Trump2016 https://t.co/jC1qisBbit",FALSE
6.91E+17,realDonaldTrump,"New Fox News Poll
Thank you, Iowa! #Trump2016 
#IACaucus https://t.co/aCj0Hq20hV",FALSE
6.91E+17,realDonaldTrump,"I will make our Military so big, powerful &amp; strong that no one will mess with us. #Trump2016 https://t.co/fxgCl9J1Wf https://t.co/PJECpbmkSE",FALSE
6.91E+17,realDonaldTrump,I will be on Face The Nation this morning at various times across the U.S. @CBSNews  Enjoy!,FALSE
6.91E+17,realDonaldTrump,I will be on @meetthepress this morning at various times across the U.S. @NBCNews  Enjoy!,FALSE
6.91E+17,realDonaldTrump,"""@deacon6375: @realDonaldTrump i honestly believe you are the only one who can make #AmericaGreatAgain.",FALSE
6.91E+17,realDonaldTrump,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb.",FALSE
6.91E+17,realDonaldTrump,"""@snoozinglion1: .@realDonaldTrump Great comment after last rally @rightside on @YouTube ""Triumph with Trump or lose with Cruz."" #Excellent""",FALSE
6.91E+17,realDonaldTrump,"""@CarolBurnett3:  @AnnCoulter I just love the way Ann Coulter remembers your acts of kindness Donald Trump....GO Trump we love you""",FALSE
6.91E+17,realDonaldTrump,"""@snoozinglion1: Full Speech: Donald Trump Campaign Rally in Pella IA (1-23-16) https://t.co/dUWQyP00kN via @YouTube One of his best ever""",FALSE
6.91E+17,realDonaldTrump,"Love making correct predictions. National Review is over. 
https://t.co/tEHJTl6tNA
review-doomed",FALSE
6.91E+17,realDonaldTrump,Word is that crying @GlennBeck left the GOP and doesn't have the right to vote in the Republican primary. Dumb as a rock.,FALSE
6.91E+17,realDonaldTrump,Serious doubt in Illinois as to whether or not Cruz can run for President. First of many challenges. https://t.co/j9pngqvo5X,FALSE
6.91E+17,realDonaldTrump,"Just left a great event in Pella. Going to church tomorrow in Muscatine, Iowa.",FALSE
6.91E+17,realDonaldTrump,I will be on FOX with the great @JudgeJeanine tonight at 9pm EST! Enjoy! #Trump2016,FALSE
6.91E+17,realDonaldTrump,.@williebosshog such an honor to get your endorsement. You are a fantastic guy! It will not be forgotten. Don and Eric say hello!,FALSE
6.91E+17,realDonaldTrump,"Heading now to Pella, Iowa. Big crowd! Remember, Trump is a big buyer of Pella windows. See you soon!",FALSE
6.91E+17,realDonaldTrump,"For the great people of Iowa, find your #IACaucus location at https://t.co/3KWOl20zMm. So important to vote! #MakeAmericaGreatAgain",FALSE
6.91E+17,realDonaldTrump,"Just left Sioux Center, Iowa. My speech was very well received. Truly great people! Packed house- overflow!",FALSE
6.91E+17,realDonaldTrump,"A wonderful story on Iowa voters by @arappeport of the @NYTimes. 
https://t.co/fGVQsMbRKj",FALSE
6.91E+17,realDonaldTrump,"Failing @GlennBeck lost all credibility. Not only was he fired @ FOX, he would have voted for Clinton over McCain. https://t.co/dfCOkb7Ex8",FALSE
6.91E+17,realDonaldTrump,Based on @MegynKelly's conflict of interest and bias she should not be allowed to be a moderator of the next debate.,FALSE
6.91E+17,realDonaldTrump,"Heading to Sioux County, Iowa, where the crowd is amazing. Dr. Robert Jeffress will make the introduction. Make America Great Again!",FALSE
6.91E+17,realDonaldTrump,"Ted Cruz poll numbers are down big. Because he was born in Canada and was, until recently, a Canadian citizen, many believe he cannot run!",FALSE
6.91E+17,realDonaldTrump,"I am in Iowa watching all of these phony T.V. ads by the other candidates. All bull, politicians are all talk and no action-it won't happen!",FALSE
6.91E+17,realDonaldTrump,".@AnnCoulter has been amazing. We will win and establish strong borders, we will build a WALL and Mexico will pay. We will be great again!",FALSE
6.91E+17,realDonaldTrump,"I will be the greatest job-producing president in American history. #Trump2016 #VoteTrump 
https://t.co/tykxcT5ZtG https://t.co/oc480lwVQg",FALSE
6.91E+17,realDonaldTrump,"""@noamscheiber: Dow down almost 2000 pts since start of year, but still outperforming Wall Street's investment in Jeb. JEB wants Common Core",FALSE
6.91E+17,realDonaldTrump,"""@LukeBrinker: One year from today. https://t.co/TcN6Z3XwyU""",FALSE
6.91E+17,realDonaldTrump,I am in Iowa. Will be making two speeches today. Good luck to all of the great folks on the East coast. Enjoy the beauty of the storm!,FALSE
6.91E+17,realDonaldTrump,"""@TheSouthwasRite: @NRO cancelling my subscription- you people are idiots. @realDonaldTrump WILL be our next President. #Trump2016 #RNC""",FALSE
6.91E+17,realDonaldTrump,"A wonderful article by a writer who truly gets it. I am for the people and the people are for me. #Trump2016 
https://t.co/6rh849dlYZ",FALSE
6.91E+17,realDonaldTrump,"Is Cruz honest? He is in bed w/ Wall St. &amp; is funded by Goldman Sachs/Citi, low interest loans. No legal disclosure &amp; never sold off assets.",FALSE
6.91E+17,realDonaldTrump,Cruz did not renounce his Canadian citizenship as a US Senator- only when he started to run for #POTUS. He could be Canadian Prime Minister.,FALSE
6.91E+17,realDonaldTrump,"Cruz says I supported TARP, which gave $25 million to Goldman Sachs, the bank which loaned him the money he didn't disclose. Puppet!",FALSE
6.91E+17,realDonaldTrump,The only reason irrelevant @GlennBeck doesn't like me is I refused to do his failing show - asked many times. Very few listeners - sad!,FALSE
6.91E+17,realDonaldTrump,".@BrentBozell, one of the National Review lightweights, came to my office begging for money like a dog. Why doesn't he say that?",FALSE
6.91E+17,realDonaldTrump,"Just watched Jeb's ad where he desperately needed mommy to help him. Jeb --- mom can't help you with ISIS, the Chinese or with Putin.",FALSE
6.91E+17,realDonaldTrump,Ted Cruz went down big in just released Reuters poll - what's going on? Is it Goldman Sachs/Citi loans or Canada?,FALSE
6.91E+17,realDonaldTrump,"Rush Limbaugh is great, tells it as he sees it---really honorable guy! Thanks Rush! #Trump2016",FALSE
6.91E+17,realDonaldTrump,The tax scam Washington Post does among the most inaccurate stories of all. Really dishonest reporting.,FALSE
6.91E+17,realDonaldTrump,"Just received the new Fox poll.
Thank you, America! #Trump2016 https://t.co/QKNineuS8H",FALSE
6.91E+17,realDonaldTrump,Wow! New National Zogby Poll just out:.TRUMP 45. CRUZ 13. RUBIO 8. Big numbers.,FALSE
6.91E+17,realDonaldTrump,Leaving Nevada now for Iowa. Things are looking good - great new polls!,FALSE
6.91E+17,realDonaldTrump,"New National GOP Zogby Poll
#MakeAmericaGreatAgain #Trump2016
https://t.co/Ma6OABMYpF https://t.co/evqFrWKBD1",FALSE
6.91E+17,realDonaldTrump,"""National Black Republican Association Endorses Donald J. Trump"" #Trump2016 #MakeAmericaGreatAgain 
https://t.co/9IPw30G5OG",FALSE
6.91E+17,realDonaldTrump,"New Reuters poll! Thank you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/KDVZoUia4I",FALSE
6.91E+17,realDonaldTrump,The dying @NRO National Review has totally given up the fight against Barrack Obama. They have been losing for years. I will beat Hillary!,FALSE
6.91E+17,realDonaldTrump,Wow! This might be my highest # yet! Thank you to my opposition- you are totally ineffective &amp; have been for years! https://t.co/o1l1XNZvhU,FALSE
6.91E+17,realDonaldTrump,"""@WhiteGenocideTM: @realDonaldTrump Poor Jeb. I could've sworn I saw him outside Trump Tower the other day! https://t.co/e5uLRubqla""",FALSE
6.91E+17,realDonaldTrump,"""@Lisa_Milicaj: Truth be told, I  never heard of The National Review until they ""tried"" to declare war on you. No worries, you got my vote!""",FALSE
6.91E+17,realDonaldTrump,"After spending $89 million, @JebBush is at the bottom of the barrel in polls. He is ashamed to use the name ""Bush"" in ads. Low energy guy!",FALSE
6.91E+17,realDonaldTrump,The failing @NRO National Review Magazine has just been informed by the Republican National Committee that they cannot participate in debate,FALSE
6.91E+17,realDonaldTrump,"""@MiamiNewTimes: Poll: Trump has more support in Florida than Rubio and Bush combined. https://t.co/uvH2BKQRHf https://t.co/2tvIaa2aFr""",FALSE
6.91E+17,realDonaldTrump,"""@CyberCiety: #MaryBrigidMcManamon clarified how #CommonLaw is used to interpret meaning of #NaturalBorn #TedCruz https://t.co/5y6SZrTdGr""",FALSE
6.91E+17,realDonaldTrump,"""@D: #MaryBrigidMcManamon, Washington Post: Constitutionally speaking, #Cruz simply isn’t eligible to be president https://t.co/DBtTgsC1il""",FALSE
6.91E+17,realDonaldTrump,"Highly respected Constitutional law professor Mary Brigid McManamon has just stated, ""Ted Cruz is not eligible to be President."" Big problem",FALSE
6.91E+17,realDonaldTrump,"""@TruBluMajority: #laurencetribe calls Cruz ""constitutional hypocrite"" on @WBUR https://t.co/qRFINtcJlX @pbsgwen @charlierose @jaketapper",FALSE
6.91E+17,realDonaldTrump,"#TedCruz eligibility to be President not settled law, says Cruz' Constitutional Law Professor, #LaurenceTribe https://t.co/GWKoJsBINZ""",FALSE
6.91E+17,realDonaldTrump,"""@NeilTurner_: @realDonaldTrump https://t.co/uvn95NB6M0 With your help we can #MakeAmericaGreatAgain! #VoteTrump""",FALSE
6.91E+17,realDonaldTrump,"""@BornToBeGOP: @realDonaldTrump No sleep for the #TrumpTrain!""",FALSE
6.91E+17,realDonaldTrump,"""@realOllieTaylor:  Isn't it time we had a president? Let goofy Glen keep Canada Cruz who can't win. The American people have Trump!""",FALSE
6.91E+17,realDonaldTrump,"Ted Cruz complains about my views on eminent domain, but without it we wouldn't have roads, highways, airports, schools or even pipelines.",FALSE
6.90E+17,realDonaldTrump,Make America Great Again! #Trump2016 https://t.co/1h5j4DZDgy,TRUE
6.90E+17,realDonaldTrump,"The late, great, William F. Buckley would be ashamed of what had happened to his prize, the dying National Review!",FALSE
6.90E+17,realDonaldTrump,"Very few people read the National Review because it only knows how to criticize, but not how to lead.",FALSE
6.90E+17,realDonaldTrump,National Review is a failing publication that has lost it's way. It's circulation is way down w its influence being at an all time low. Sad!,FALSE
6.90E+17,realDonaldTrump,"Thank you, Iowa! #FITN #IACaucus
#MakeAmericaGreatAgain #Trump2016 https://t.co/wVJldvTSag",FALSE
6.90E+17,realDonaldTrump,"Why does @Greta have a fired Bushy like dummy, John Sununu on- spewing false info? I will beat Hillary by a lot, she wants no part of Trump.",FALSE
6.90E+17,realDonaldTrump,#Trump2016 #MakeAmericaGreatAgain https://t.co/vfUwGIGjN4,FALSE
6.90E+17,realDonaldTrump,"Thank you, New Hampshire!
#Trump2016 https://t.co/TG9oZKly4l",FALSE
6.90E+17,realDonaldTrump,Thank you! #Trump2016 https://t.co/pcdmyIO1Zt,FALSE
6.90E+17,realDonaldTrump,"Thank you, Iowa! #Trump2016 https://t.co/ryhEheTLqN",FALSE
6.90E+17,realDonaldTrump,"Happy birthday to my friend, the great @jacknicklaus - a totally special guy!",FALSE
6.90E+17,realDonaldTrump,New Day on CNN treats me very badly. @AlisynCamerota is a disaster. Not going to watch anymore.,FALSE
6.90E+17,realDonaldTrump,Low energy candidate @JebBush has wasted $80 million on his failed presidential campaign. Millions spent on me. He should go home and relax!,FALSE
6.90E+17,realDonaldTrump,"Sad sack @JebBush has just done another ad on me, with special interest money, saying I won't beat Hillary - I WILL. But he can't beat me.",FALSE
6.90E+17,realDonaldTrump,So sad that @CNN and many others refused to show the massive crowd at the arena yesterday in Oklahoma. Dishonest reporting!,FALSE
6.90E+17,realDonaldTrump,"""@AmericanAsPie:  @glennbeck @SarahPalinUSA Remember when Glenn gave out gifts to ILLEGAL ALIENS at crossing the border? Me too!""",FALSE
6.90E+17,realDonaldTrump,"""@bigop1: @realDonaldTrump  @SarahPalinUSA https://t.co/3kYQGqeVyD""",FALSE
6.90E+17,realDonaldTrump,"#MakeAmericaGreatAgain #Trump2016
UNIFYING THE NATION
Video: https://t.co/1ZWE5R183k https://t.co/Md10pL1wn8",FALSE
6.90E+17,realDonaldTrump,"""@NeilTurner_: https://t.co/uvn95NB6M0 You're the only candidate we can trust, other candidates are controlled by their donors! #VoteTrump""",FALSE
6.90E+17,realDonaldTrump,"Wacko @glennbeck is a sad answer to the @SarahPalinUSA endorsement that Cruz so desperately wanted. Glenn is a failing, crying, lost soul!",FALSE
6.90E+17,realDonaldTrump,"""@AnnCoulter: Trump destroyed Hillary &amp; Sanders moved in. But he didn't destroy her, Trump did. https://t.co/WAuaujsP1o"" So true!",FALSE
6.90E+17,realDonaldTrump,New CNN/WMUR New Hampshire poll just released. Thank you! #FITN #Trump2016 https://t.co/sZr9taU20G,FALSE
6.90E+17,realDonaldTrump,"Bob Dole Warns of ‘Cataclysmic’ Losses With Ted Cruz, and Says Donald Trump Would Do Better via New York Times: https://t.co/txEaLrZ4uY",FALSE
6.90E+17,realDonaldTrump,"Thank you, New Hampshire! #FITN
#Trump2016 #NHPolitics https://t.co/3FkMZpaEdR",FALSE
6.90E+17,realDonaldTrump,"Thank you, Florida! #Trump2016 https://t.co/npcw1AN2ht",FALSE
6.90E+17,realDonaldTrump,"15K in OK! Had to turn away 5k, but we are coming back soon to take care of them! So much love in the crowd! Thanks! https://t.co/XsOeREiYuA",FALSE
6.90E+17,realDonaldTrump,"Trading in the beautiful snow of Iowa for the red dirt of Oklahoma as planned, despite what the media is try's no... https://t.co/wpZ1qeXWb4",TRUE
6.90E+17,realDonaldTrump,Great rally in Iowa! Such wonderful people. Traveling now with @SarahPalinUSA to Tulsa- massive crowd expected! https://t.co/gaK4KEbHOh,FALSE
6.90E+17,realDonaldTrump,"#MakeAmericaGreatAgain #Trump2016
LIFE CHANGING EXPERIENCE
Video: https://t.co/8kAswDS0bc https://t.co/0bSTLvq7V9",FALSE
6.90E+17,realDonaldTrump,"""@nytimes: Breaking News: Sarah Palin has endorsed Donald Trump in the GOP primary - appeal to Tea Party loyalists https://t.co/9aKuuuD1wE""",FALSE
6.90E+17,realDonaldTrump,"""@ron_fournier: President Donald Trump (just getting used to it)"" Wow, very nice!",FALSE
6.90E+17,realDonaldTrump,"I am greatly honored to receive Sarah Palin's endorsement tonight. 
Video: https://t.co/4P7AMKI4iq https://t.co/bjTPvwM4nW",FALSE
6.90E+17,realDonaldTrump,"Judge Jeanine Slams GOP Establishment:
https://t.co/gEhfZ3NAhi",FALSE
6.90E+17,realDonaldTrump,#Trump2016 #MakeAmericaGreatAgain #ECONOMY - VIDEO: https://t.co/KrCUSYFPLb https://t.co/KsVYviVdc2,FALSE
6.90E+17,realDonaldTrump,"“Palin’s brand among evangelicals is as gold as the faucets in Trump tower,” said Ralph Reed, the chairman of the Faith &amp; Freedom Coalition.",FALSE
6.90E+17,realDonaldTrump,I look forward to being on @CNN with @ErinBurnett at 7:40pmET. @realDonaldTrump,TRUE
6.90E+17,realDonaldTrump,"Wow, the highly respected Governor of Iowa just stated that ""Ted Cruz must be defeated."" Big shoker! People do not like Ted.",FALSE
6.90E+17,realDonaldTrump,A true honor to receive the endorsement of John Wayne's daughter....read: https://t.co/X6jR0WVBvd https://t.co/1e6gk0PsQH,FALSE
6.89E+17,realDonaldTrump,In the just released SC poll I increased my lead by 4 points since last poll by same firm. Up by 14! Cruz dropped 3. https://t.co/qM4JUsyaqH,FALSE
6.89E+17,realDonaldTrump,"Thank you for your strong testimony when welcoming me to Liberty University, yesterday- @JerryJrFalwell. https://t.co/VJgj7AC5tE",FALSE
6.89E+17,realDonaldTrump,Thank you Georgia! I appreciate all of your support. #Trump2016 https://t.co/oNbgRpjKDl,FALSE
6.89E+17,realDonaldTrump,.@FreeJesseJames- Just read your complete statement. You are an amazing guy &amp; I really appreciate your words &amp; support. I will see you soon!,FALSE
6.89E+17,realDonaldTrump,"On my way to Iowa- just received new national poll numbers. Thank you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/sQ9UEVW4Vp",FALSE
6.89E+17,realDonaldTrump,Really disgusting that the failing New York Times allows dishonest writers to totally fabricate stories.,FALSE
6.89E+17,realDonaldTrump,"Dope Frank Bruni said I called many people, including Karl Rove, losers-true! I never called my friend @HowardStern a loser- he’s a winner!",FALSE
6.89E+17,realDonaldTrump,.@tedcruz Conflicting Stances on Birthright Citizenship [14th Amendment] Gives #TeamTrump credit. https://t.co/0x2qed7174,FALSE
6.89E+17,realDonaldTrump,"Wow, new polls just out have Trump up and Cruz down - he is a nervous wreck!",FALSE
6.89E+17,realDonaldTrump,.@TheBrodyFile great job on @AC360. Thank you for the very smart and kind words!,FALSE
6.89E+17,realDonaldTrump,""".@TheBrodyFile Exclusive: @realDonaldTrump Says He Will Protect Evangelicals Better Than @tedcruz https://t.co/BLdnkYzMBE… #CBNNews #2016""",FALSE
6.89E+17,realDonaldTrump,I don't think Ted Cruz can even run for President until he can assure Republican voters that being born in Canada is not a problem. Doubt!,FALSE
6.89E+17,realDonaldTrump,Ted Cruz is falling in the polls. He is nervous. People are worried about his place of birth and his failure to report his loans from banks!,FALSE
6.89E+17,realDonaldTrump,"I loved being at Liberty University today! Record setting crowd, unbelievable people! Thank you Jerry and Becki! https://t.co/YrLGb7wXyh",FALSE
6.89E+17,realDonaldTrump,We launched a new series of #Trump2016 videos via Facebook. A new topic everyday! Watch: https://t.co/NXWNOcWZgc https://t.co/52E3LU3W77,FALSE
6.89E+17,realDonaldTrump,"A great morning with everyone @LibertyU! Thank you! Off to New Hampshire now. #Trump2016 
https://t.co/XUWGANbq8k https://t.co/aEMUMqSoWm",FALSE
6.89E+17,realDonaldTrump,Leaving for Liberty University. I'll be speaking today in front of a record crowd. #Trump2016,FALSE
6.89E+17,realDonaldTrump,Just a reminder that Ted Cruz supported liberal Justice John Roberts who gave us #Obamacare. https://t.co/gBnsNgomom,FALSE
6.89E+17,realDonaldTrump,Thank you @IvankaTrump for the kind words. I am very proud of the role model you are for so many. NH &amp; IA radio ad: https://t.co/NqJJVdapnG,FALSE
6.89E+17,realDonaldTrump,"""@pbralick: @BenKissel great on @greggutfeld @GregGutfeldShow @JoNosuchinsky too""  Thank you Ben for your nice comments on debate!",FALSE
6.89E+17,realDonaldTrump,"I am self-funding my campaign - putting up my own money, not controlled.  Cruz is spending $millions on ads paid for by his N.Y. bosses.",FALSE
6.89E+17,realDonaldTrump,"Far more killed than anticipated in radical Islamic terror attack yesterday. Get tough and smart U.S., or we won't have a country anymore!",FALSE
6.89E+17,realDonaldTrump,"Big announcement in Ames, Iowa on Tuesday! You will not want to miss this rally! #Trump2016 https://t.co/J2wyAfXdlz https://t.co/lErVfowpMX",FALSE
6.89E+17,realDonaldTrump,"Iran is going to buy 114 jetliners with a small part of the $150 billion we are giving them...but they won't buy from U.S., rather Airbus!",FALSE
6.89E+17,realDonaldTrump,"In Iran deal we get 4 prisoners. They get $150 billion, 7 most wanted and many off watch list. This will create great incentive for others!",FALSE
6.89E+17,realDonaldTrump,Interesting read from Peggy Noonan. https://t.co/jAxIy8xseM,FALSE
6.88E+17,realDonaldTrump,Is this the New York that Ted Cruz is talking about &amp; demeaning? https://t.co/rYGX9vazku,FALSE
6.88E+17,realDonaldTrump,"Wow! Ted Cruz received $487K in campaign contributions, $11M from a NY hedge fund mogul, &amp; $1M low int. loan from Goldman Sachs. Hypocrite",FALSE
6.88E+17,realDonaldTrump,Departing NH now- great morning with record crowd in Portsmouth- in a snow storm! Thank you! https://t.co/m98wooUwsG https://t.co/izBMhEZolh,FALSE
6.88E+17,realDonaldTrump,Greatly dishonest of @TedCruz to file a financial disclosure form &amp; not list his lending banks- then pretend he is going to clean up Wall St,FALSE
6.88E+17,realDonaldTrump,When will @TedCruz give all the New York based campaign contributions back to the special interests that control him.,FALSE
6.88E+17,realDonaldTrump,"Everybody that loves the people of New York, and all they have been thru, should get hypocrites like Ted Cruz out of politics!",FALSE
6.88E+17,realDonaldTrump,"If Ted Cruz is so opposed to gay marriage, why did he accept money from people who espouse gay marriage?",FALSE
6.88E+17,realDonaldTrump,"Ted is the ultimate hypocrite. Says one thing for money, does another for votes. 
https://t.co/hxdfy0mjVw",FALSE
6.88E+17,realDonaldTrump,"Great new numbers. Thank you! 
#MakeAmericaGreatAgain #Trump2016
https://t.co/Z1lQdxQvRL https://t.co/GFYNUWWCYn",FALSE
6.88E+17,realDonaldTrump,"Ted Cruz purposely, and illegally, did not list on his personal disclosure form personally guaranteed loans from banks. They own him!",FALSE
6.88E+17,realDonaldTrump,"Based on the fact that Ted Cruz was born in Canada and is therefore a ""natural born Canadian,"" did he borrow unreported loans from C banks?",FALSE
6.88E+17,realDonaldTrump,"Oh no, just reported that Ted Cruz didn't report another loan, this one from Citi. Wow, no wonder banks do so well in the U.S. Senate.",FALSE
6.88E+17,realDonaldTrump,"The Ted Cruz wiseguy apology to the people of New York is a disgrace. Remember, his wife's employer, and his lender, is located there!",FALSE
6.88E+17,realDonaldTrump,"Was there another loan that Ted Cruz FORGOT to file. Goldman Sachs owns him, he will do anything they demand. Not much of a reformer!",FALSE
6.88E+17,realDonaldTrump,"Ted Cruz said he ""didn't know"" that he was a Canadian Citizen. He also FORGOT to file his Goldman Sachs Million $ loan papers.Not believable",FALSE
6.88E+17,realDonaldTrump,Ted Cruz was born in Canada and was a Canadian citizen until 15 months ago. Lawsuits have just been filed with more to follow. I told you so,FALSE
6.88E+17,realDonaldTrump,"More radical Islam attacks today - it never ends! Strengthen the borders, we must be vigilant and smart. No more being politically correct.",FALSE
6.88E+17,realDonaldTrump,.@FrankLuntz is a total clown. Has zero credibility!  @FoxNews  @megynkelly,FALSE
6.88E+17,realDonaldTrump,".@oreillyfactor please explain to the very dumb and failing @glennbeck that I supported John McCain big league in 2008, not Obama!",FALSE
6.88E+17,realDonaldTrump,Just got back from Iowa - had a great time with amazing people. Will be back soon!,FALSE
6.88E+17,realDonaldTrump,.@GeraldoRivera  Thank you Geraldo for your nice words on @oreillyfactor tonight. You are a true champion! Thank @ericbolling - great guy!,FALSE
6.88E+17,realDonaldTrump,"""@GeraldoRivera @SenTedCruz got ass kicked by @realDonaldTrump last night-He offended every New Yorker &amp; has no answer to Natural Born issue",FALSE
6.88E+17,realDonaldTrump,Jusr watched  #HarveyPitt on @TeamCavuto - he was great!,FALSE
6.88E+17,realDonaldTrump,"@DonaldJTrumpJr @Reryan08 @IvankaTrump @EricTrump obvious to all that he raised some GREAT, responsible, patriotic kids.  Kudos Donald SR",TRUE
6.88E+17,realDonaldTrump,"Top searched candidate by state, as seen in the #GOPDebate media filing center. WE WILL MAKE AMERICA GREAT AGAIN! https://t.co/nwKPRmWFNr",FALSE
6.88E+17,realDonaldTrump,Sen. Lindsey Graham embarrassed himself with his failed run for President and now further embarrasses himself with endorsement of Bush.,FALSE
6.88E+17,realDonaldTrump,"Jeb Bush, who did poorly last night in the debate and whose chances of winning are zero, just got Graham endorsement. Graham quit at O.",FALSE
6.88E+17,realDonaldTrump,WSJ/NBC Poll: Donald Trump Widens His Lead in Republican Presidential Race. #Trump2016 https://t.co/r2i8FHPjB4,FALSE
6.88E+17,realDonaldTrump,"""@_BScarb: Enjoyed watching @realDonaldTrump at his rally yesterday!  I've never seen the Bay Center that packed! https://t.co/ZXDKA5TYBo""",FALSE
6.88E+17,realDonaldTrump,"""@ameriflames: @realDonaldTrump @CLewandowski_ no one wants a Bush or a Clinton, they want a straight shooter like TRUMP!""",FALSE
6.88E+17,realDonaldTrump,"""@CLewandowski_: Massive crowd in Pensacola, Florida! Unbelievable! THANK YOU! #VoteTrump https://t.co/9D2tsQaysd""",FALSE
